RBD;DV_RBD;NOM_RBD;RBD_A1;RBD_A2;COD_DEPE;COD_DEPE2;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2018_25;SEL2018_35;SEL
20283;5;ESCUELA ESPECIAL DE LENGUAJE RAYEN; ; ;3;2;9;91;9107;GORBEA;93;CAUTÍN SUR;1; ; ;70,125;100;51;94,7210035912678;951;84,5603452896483;2;2;3
20284;3;ESCUELA ESPECIAL DE LENGUAJE WE LIWEN; ; ;3;2;9;91;9118;TOLTÉN;93;CAUTÍN SUR;2; ; ;91,2;100;69;98,0471953946955;951;92,8353800607332;2;2;3
20285;1;COLEGIO EMANUEL; ; ;3;2;9;91;9121;CHOLCHOL;92;CAUTÍN NORTE;2;32,2927899585483;60,7785173665586;0;87,5;0;90,3140654655771;923;50,5854115497262;2;2;3
20287;8;ESCUELA ESPECIAL AMPALU; ; ;3;2;9;92;9201;ANGOL;91;MALLECO;1; ; ;98,725;100;89,25;98,0471953946955;951;97,0182371349832;1;2;1
20288;6;ESCUELA ESPECIAL `EL CASTILLO DEL LENGUAJE`; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;93,8;100;91,75;94,7210035912678;951;94,4403451393983;1;2;1
20289;4;ESCUELA NUEVOS COPIHUES; ; ;3;2;9;91;9121;CHOLCHOL;92;CAUTÍN NORTE;2;33,3784767308544;60,7785173665586;0;87,5;0;95,4701831194568;923;52,121461539333;2;2;3
20290;8;COLEGIO THE FOREST SCHOOL; ; ;3;2;9;91;9114;PITRUFQUÉN;93;CAUTÍN SUR;1;57,2343916639885;67,5090015014668;88,48;87,5;87,9166666666667;93,5940650182491;932;72,1245729734346;1;2;1
20291;6;ESCUELA ESPECIAL DE LENGUAJE RENACER; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;0;87,5;0;92,5035423889827;951;63,1450841695085;2;2;3
20292;4;ESCUELA ESPECIAL DE LENGUAJE LETRITAS; ; ;3;2;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1; ; ;94,025;100;78,25;94,7210035912678;851;92,5503451776484;2;2;3
20293;2;ESCUELA ESPECIAL DE LENGUAJE SEMILLITA; ; ;3;2;8;82;8202;ARAUCO;84;ARAUCO;1; ; ;76,225;87,5;59,75;94,7210035912678;851;86,1417737916484;2;2;3
20294;0;ESCUELA ESPECIAL N° 2458 KIMUNTUWE; ; ;3;2;13;133;13302;LAMPA;137;SANTIAGO NORTE;1; ; ;0;100;0;92,5035423889827;1351;63,8593699195085;2;2;3
20295;9;ESCUELA  ESPECIAL  N° 208 LA  RONDA; ; ;3;2;13;134;13402;BUIN;132;SANTIAGO SUR;1; ; ;0;100;0;92,5035423889827;1351;63,8593699195085;2;2;3
20296;7;ESCUELA ESPECIAL DE LENGUAJE PEUMAYEN; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;1; ; ;0;87,5;0;92,5035423889827;851;63,1450841695085;2;2;3
20297;5;ESCUELA NUEVO AMANECER DE QUILACO; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;2;21,8400560785056;60,7785173665586;85,4333333333333;87,5;99;93,8737116800162;922;57,577022181287;2;2;3
20298;3;COLEGIO PUENTE MAIPO; ; ;3;2;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;56,4770093083507;60,7785173665586;82,72;87,5;69,2;94,4939211001189;1312;68,8763409487523;2;1;2
20300;9;COLEGIO DIEGO THOMPSON; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;50,9364318575505;80,3631750680873;0;87,5;0;94,7132178953448;511;63,935076743334;2;2;3
20301;7;ESCUELA ESPECIAL DE TRANSTORNOS ESPECIFICOS DEL LENGUAJE ANDALUE; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;1; ; ;0;100;0;92,5035423889827;451;63,8593699195085;2;2;3
20302;5;ESCUELA ESPECIAL DE LENGUAJE KOLIBRI; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;1; ; ;0;100;0;92,5035423889827;451;63,8593699195085;2;2;3
20303;3;ESC. PARV. Nº203 GARDEN LAND PRE SCHOOL; ; ;3;2;13;136;13601;TALAGANTE;135;TALAGANTE;1;48,4424019301045;61,9382027649449;0;87,5;0;92,5035423889827;1312;57,3671648138994;2;2;3
20304;1;ESCUELA ESPECIAL Nº204 MONTEALTO; ; ;3;2;13;136;13602;EL MONTE;135;TALAGANTE;1; ; ;85,8625;100;95,3333333333333;98,0471953946955;1351;95,6822847550248;1;2;1
20306;8;ESCUELA ESPECIAL N°209 PEPITA DE SANDIA; ; ;3;2;13;134;13404;PAINE;132;SANTIAGO SUR;1; ; ;0;75;0;92,5035423889827;1351;62,4307984195085;2;2;3
20310;6;COLEGIO DE ADULTOS PULMAHUE; ; ;3;2;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;1;53,0092185554213;61,7982792162711;84,96;74,6527777777778;57,6666666666667;84,7558329498308;1332;65,0372011839135;2;2;3
20313;0;ESC.ESP.RIGOBERTA MENCHÚ II; ; ;3;2;13;131;13112;LA PINTANA;136;CORDILLERA;1; ; ;95,5875;100;57;98,0471953946955;1351;91,8732372316082;2;2;3
20314;9;ESCUELA ESPECIAL DE LENGUAJE SAN IGNACIO; ; ;3;2;7;73;7301;CURICÓ;71;CURICÓ;2; ; ;64,0875;100;45,75;94,7210035912678;751;82,7753453132733;2;2;3
20315;7;ESCUELA DE LENGUAGE ELIZA GOMEZ; ; ;3;2;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1; ; ;0;87,5;0;92,5035423889827;1351;63,1450841695085;2;2;3
20316;5;CENTRO EDUCACIONAL INTEGRADA DE ADULTOS ALTAZOR; ; ;3;2;16;161;16101;CHILLÁN;81;ÑUBLE;1;57,2863143144988;60,5276093647372;80,46;100;68,75;88,901341134589;832;67,9670619681006;2;2;3
20317;3;CENTRO EDUCACIONAL LUZ DE LUNA; ; ;3;2;13;132;13201;PUENTE ALTO;136;CORDILLERA;1; ; ;98,725;100;98,3333333333333;98,0471953946955;1351;98,3158561566498;1;2;1
20318;1;ESCUELA  DE  PARVULOS N° 2461 `NOVA  AURORA`; ; ;3;2;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;53,1345139788749;61,7833609908827;0;100;0;92,5035423889827;1311;59,3098905752071;2;2;3
20321;1;ESCUELA ESPECIAL N° 2462 SAN ANDRES DE BATUCO; ; ;3;2;13;133;13302;LAMPA;137;SANTIAGO NORTE;1; ; ;63,9;100;28,3333333333333;94,7210035912678;1351;80,255107268065;2;2;3
20323;8;CARIQUEO; ; ;3;2;13;131;13125;QUILICURA;137;SANTIAGO NORTE;1; ; ;84,3875;98,6111111111111;80,3333333333333;94,7210035912678;1351;91,1164562926067;2;2;3
20324;6;ALTOS DEL HUERTO; ; ;3;2;13;133;13303;TILTIL;137;SANTIAGO NORTE;1;50,0676560208413;47,1298621073483;70,65;100;56,2;93,2514735208477;1332;61,2857182923553;2;2;3
20325;4;ESCUELA ESPECIAL DE LENGUAJE KAILIN URUGUAY; ; ;3;2;6;61;6101;RANCAGUA;61;CACHAPOAL;1; ; ;0;100;0;92,5035423889827;651;63,8593699195085;2;2;3
20326;2;COLEGIO DE ADULTOS SU SANTIDAD JUAN PABLO II; ; ;4;3;4;41;4102;COQUIMBO;41;ELQUI;1;45,5989910902011;62,0070459489528;0;100;0;84,2158745917162;432;54,7610919792588;2;2;3
20327;0;ESCUELA ESPECIAL DE LENGUAJE `PASITOS`; ; ;3;2;12;121;12101;PUNTA ARENAS;121;MAGALLANES;1; ; ;90,125;87,5;54,3333333333333;92,5035423889827;1251;86,3569886474251;2;2;3
20328;9;ESCUELA ESPECIAL DE LENGUAJE SAN FRANCISCO DE ASIS; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;2; ; ;73,6375;100;62,3333333333333;94,7210035912678;451;86,78153572844;2;2;3
20329;7;ESCUELA BASICA N° 2464 `COLEGIO BASICO INTEGRADO PADRE PIO`; ; ;3;2;13;133;13303;TILTIL;137;SANTIAGO NORTE;1;40,0119992645774;61,8793514926847;0;100;0;93,8682647484976;1313;54,7816763905148;2;2;3
20330;0;INSTITUTO RAILEF; ; ;3;2;6;62;6201;PICHILEMU;63;CARDENAL CARO;1;53,9196522045804;61,5814470885122;82,49;100;58,25;94,5059454314171;611;67,8462844953899;2;2;3
20331;9;ESCUELA ESPECIAL DE LENGUAJE `GENIOS DEL FUTURO`; ; ;3;2;6;61;6117;SAN VICENTE;61;CACHAPOAL;1; ; ;92,1625;100;94;94,7210035912678;651;94,4810594210233;2;1;2
20332;7;ESCUELA ESPECIAL DEL LENGUAJE ALEGRIA DEL SABER; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;1; ; ;97,05;100;95,3333333333333;94,7210035912678;451;95,509392743565;1;2;1
20333;5;ESCUELA ESPECIAL DE LENGUAJE VICENTE HUIDOBRO ALTAZOR; ; ;3;2;4;43;4301;OVALLE;42;LIMARÍ;1; ; ;0;87,5;0;92,5035423889827;451;63,1450841695085;2;2;3
20334;3;ESCUELA ESPECIAL DE LENGUAJE ESTRELLITA DE BELÉN; ; ;3;2;15;151;15101;ARICA;151;ARICA;1; ; ;0;100;0;92,5035423889827;1551;63,8593699195085;2;2;3
20335;1;ESCUELA ESPECIAL DE LENGUAJE MIS TESOROS; ; ;3;2;7;74;7405;RETIRO;73;LINARES;1; ; ;98,725;87,5;95,3333333333333;94,7210035912678;751;95,082249848315;2;1;2
20338;6;ESC.PARV.N° 2465 ARTISTICO NUEVO SOL; ; ;3;2;13;131;13110;LA FLORIDA;136;CORDILLERA;1;48,4424019301045;61,9382027649449;0;100;0;92,5035423889827;1312;57,6171648138994;2;2;3
20339;4;ESCUELA ESPECIAL DE LENGUAJE RAYITO DE LUZ; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;1; ; ;98,725;87,5;95,3333333333333;94,7210035912678;1451;95,082249848315;1;2;1
20340;8;ESCUELA ESPECIAL DE LENGUAJE LA COLMENA; ; ;3;2;6;63;6301;SAN FERNANDO;62;COLCHAGUA;1; ; ;60,4125;100;72,3333333333333;94,7210035912678;651;85,94296429019;2;2;3
20341;6;ESCUELA ESPECIAL DE LENGUAJE PANKULL; ; ;3;2;6;61;6110;MOSTAZAL;61;CACHAPOAL;1; ; ;95,975;100;93,6666666666667;98,0471953946955;651;97,1777609358165;1;2;1
20342;4;ESCUELA ESPECIAL DE LENGUAJE POLHUIN; ; ;2;1;7;72;7202;CHANCO;74;CAUQUENES;2; ; ;83,625;100;77;92,5035423889827;751;89,1950838657585;2;2;3
20344;0;ESCUELA ESPECIAL DE LENGUAJE PALABRAS DE CRISTAL; ; ;3;2;7;74;7403;LONGAVÍ;73;LINARES;1; ; ;87,6375;100;95,3333333333333;94,7210035912678;751;93,89582132844;2;1;2
20345;9;ESCUELA ESPECIAL N° 205 SANTA MARIA; ; ;3;2;13;135;13501;MELIPILLA;135;TALAGANTE;1; ; ;0;87,5;0;92,5035423889827;1351;63,1450841695085;2;2;3
20346;7;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑO MUNDO; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;1; ; ;80,0875;100;79,3333333333333;94,7210035912678;451;90,31582138494;2;2;3
20347;5;C.E.I.A. AMIGOS DEL PADRE HURTADO; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;1;58,8254283523399;61,5432631192851;86,13;100;88,5;81,8012585120355;431;68,5865990364134;2;2;3
20348;3;NORTH CROSS SCHOOL; ; ;3;2;13;135;13503;CURACAVÍ;135;TALAGANTE;1;55,5667590229879;74,3402989910725;0;100;0;91,9588257064182;1332;63,6059262114179;2;2;3
20349;1;ESCUELA ESPECIAL DE LENGUAJE ARBOL SAGRADO; ; ;3;2;6;61;6108;MACHALÍ;61;CACHAPOAL;1; ; ;0;100;0;92,5035423889827;651;63,8593699195085;2;2;3
20350;5;ESCUELA ESPECIAL DE LENGUAJE PEUMAYEN; ; ;3;2;6;63;6301;SAN FERNANDO;62;COLCHAGUA;1; ; ;77,2875;100;91;94,7210035912678;651;91,5024880222734;2;2;3
20351;3;ESCUELA ESPECIAL PLAY SCHOOL; ; ;3;2;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1; ; ;0;62,5;0;92,5035423889827;851;61,7165126695085;2;2;3
20352;1;COLEGIO BUEN PASTOR; ; ;3;2;7;71;7102;CONSTITUCIÓN;72;TALCA;1;58,2667610611274;62,5665691222608;71,93;100;76,2;93,9706552791602;731;69,8766851082654;2;2;3
20354;8;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑOS REYES; ; ;3;2;5;55;5504;LA CRUZ;51;QUILLOTA;1; ; ;0;87,5;0;92,5035423889827;551;63,1450841695085;2;2;3
20355;6;ESCUELA ESPECIAL DE LENGUAJE SAN SEBASTIAN; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;1; ; ;0;98,1481481481482;0;92,5035423889827;451;63,7535498083974;2;2;3
20357;2;ESCUELA ESPECIAL DE LENGUAJE ZAPATITO JUGUETON; ; ;3;2;9;91;9119;VILCÚN;92;CAUTÍN NORTE;1; ; ;75,5625;100;58,3333333333333;92,5035423889827;951;85,1462744068001;2;2;3
20358;0;ESCUELA ESPECIAL DE LENGUAJE EDUCARTE; ; ;3;2;14;141;14101;VALDIVIA;141;VALDIVIA;1; ; ;0;100;0;92,5035423889827;1451;63,8593699195085;2;2;3
20359;9;INSTITUTO  PARA  ADULTOS COSTEAU; ; ;3;2;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;60,8684244974299;61,3315633553635;0;87,5;0;87,0045256216211;1331;60,5851504403075;2;2;3
20360;2;ESCUELA ESPECIAL DE LENGUAJE ARBOLIRIS; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;1; ; ;0;75;0;92,5035423889827;451;62,4307984195085;2;2;3
20361;0;COLEGIO TRAPANANDA; ; ;3;2;11;111;11101;COYHAIQUE;111;COYHAIQUE;1;47,6768950904067;61,3924767071614;0;100;0;83,9926382309783;1132;55,3087250722709;2;2;3
20362;9;JARDIN INFANTIL BRAZOS DE SOL; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;1;43,7469766917902;62,2868419461857;0;100;0;92,5035423889827;412;55,9774764464706;2;2;3
20363;7;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑOS ARTISTAS; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;1; ; ;69,25;100;79;92,5035423889827;551;87,0165124520085;2;2;3
20364;5;COLEGIO AYELEN; ; ;3;2;6;61;6101;RANCAGUA;61;CACHAPOAL;1;54,741864000652;57,6582328740537;63,95;87,5;48,6;92,0816678985864;631;64,6737618226653;2;2;3
20365;3;ESCUELA ESPECIAL DE LENGUAJE MI MUNDO IDEAL; ; ;3;2;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;1; ; ;70,4375;100;42,3333333333333;92,5035423889827;1051;81,9819887455501;2;2;3
20366;1;ESCUELA ESPECIAL DE LENGUAJE AYEKANTUN; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;1; ; ;90,825;100;89;92,5035423889827;551;92,1436552497585;2;1;2
20368;8;ESCUELA ESPECIAL DE LENGUAJE EL DUENDE DAPAFE; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;1; ; ;76,125;100;77,6666666666667;94,7210035912678;551;89,3984404429817;2;2;3
20371;8;ESCUELA ESPECIAL DE LENGUAJE ENE-TENE-TÚ; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;1; ; ;0;100;0;92,5035423889827;551;63,8593699195085;2;2;3
20372;6;ESCUELA ESPECIAL DE LENGUAJE EL SAUCE; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;2; ; ;67,125;100;72,3333333333333;94,7210035912678;451;87,093678566315;2;2;3
20373;4;ESCUELA ESPECIAL DE LENGUAJE RAIMAU; ; ;3;2;5;57;5701;SAN FELIPE;52;LOS ANDES;1; ; ;82,7875;87,5;86,6666666666667;94,7210035912678;551;91,1120118006067;2;2;3
20374;2;ESCUELA ESPECIAL DE LENGUAJE LAWAL; ; ;3;2;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;1; ; ;74,325;100;74;94,7210035912678;1051;88,5660595036483;2;2;3
20375;0;ESCUELA ESPECIAL DE LENGUAJE ESMERALDA; ; ;3;2;6;61;6115;RENGO;61;CACHAPOAL;1; ; ;70,4375;50;58,6666666666667;94,7210035912678;651;82,8520117911067;2;2;3
20376;9;ESCUELA NUEVA ALERCE; ; ;2;1;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;1;37,0677923377226;61,6725432444097;0;50;0;92,634267297876;1033;52,3629340789248;2;2;3
20377;7;ESCUELA ESPECIAL DE LENGUAJE SANTA MARIANA; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;1; ; ;0;100;0;92,5035423889827;451;63,8593699195085;2;2;3
20378;5;ESCUELA BASICA RENACER; ; ;3;2;9;91;9116;SAAVEDRA;92;CAUTÍN NORTE;2;45,3779920385455;61,5564885730621;0;100;0;80,9649684229062;921;53,8379669077586;2;2;3
20379;3;ESCUELA ESPECIAL DE LENGUAJE SEMILLITAS DE AMOR; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;1; ; ;95,1625;100;95,3333333333333;94,7210035912678;551;95,18582131769;1;2;1
20380;7;ESCUELA ESPECIAL RESPLANDECER; ; ;3;2;10;103;10307;SAN PABLO;103;OSORNO;1; ; ;0;100;0;92,5035423889827;1051;63,8593699195085;2;2;3
20381;5;ESCUELA ESPECIAL DE LENGUAJE APRENDO FELIZ; ; ;3;2;10;101;10109;PUERTO VARAS;101;LLANQUIHUE;1; ; ;76,85;87,5;56;94,7210035912678;1051;85,7132023728984;2;2;3
20383;1;ESCUELA ESPECIAL DE LENGUAJE SAYEN; ; ;3;2;10;103;10301;OSORNO;103;OSORNO;1; ; ;87,525;87,5;95,3333333333333;94,7210035912678;1051;93,162249864315;2;1;2
20385;8;ESCUELA ESPECIAL DE LENGUAJE ALMAGRO; ; ;3;2;8;83;8301;LOS ÁNGELES;82;BIOBÍO;1; ; ;73,2375;100;92,3333333333333;94,7210035912678;851;90,99867850044;2;2;3
20386;6;ESCUELA ESPECIAL DE LENGUAJE LANKUYEN CARELMAPU; ; ;3;2;10;101;10108;MAULLIN;101;LLANQUIHUE;1; ; ;55,3625;100;65;92,5035423889827;1051;82,6357982261335;2;2;3
20387;4;ESCUELA ESPECIAL N° 206, DANTE ALIGHIERI; ; ;3;2;13;136;13605;PEÑAFLOR;135;TALAGANTE;1; ; ;0;87,5;0;92,5035423889827;1351;63,1450841695085;2;2;3
20388;2;COLEGIO HOSPITAL SALVADOR DE VALPARAISO; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;1; ; ;0;100;0;92,5035423889827;551;63,8593699195085;2;2;3
20389;0;ESCUELA ESPECIAL DE LENGUAJE CAPULLOS; ; ;3;2;8;83;8301;LOS ÁNGELES;82;BIOBÍO;1; ; ;96,6;100;95,3333333333333;92,5035423889827;851;94,0384171281751;2;1;2
20390;4;COLEGIO CIELOS DEL VALLE; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;1;45,1864759191024;60,7785173665586;65,79;100;61,4;96,3981206382915;411;63,9619674931284;2;2;3
20391;2;ESCUELA ESPECIAL DE LENGUAJE EL NOGAL; ; ;3;2;8;81;8104;FLORIDA;83;CONCEPCIÓN;1; ; ;88,4;100;85;94,7210035912678;851;92,5503451663984;2;2;3
20392;0;COLEGIO SAN PABLO; ; ;3;2;8;83;8301;LOS ÁNGELES;82;BIOBÍO;1;43,0969508355092;60,7785173665586;0;50;0;93,9251008442285;812;54,6273788575051;2;2;3
20393;9;CENTRO DE EDUCACION INTEGRADA DE ADULTOS POETA ALFONSO MORA; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;42,192006879987;61,8074423355017;81,65;75;76,1666666666667;79,3489133223526;833;60,5812206637866;2;2;3
20395;5;COLEGIO DE ADULTOS ANDRES BELLO; ; ;3;2;16;161;16101;CHILLÁN;81;ÑUBLE;1;57,2863143144988;60,5276093647372;76,73;87,5;81,6666666666667;84,5801320276741;832;67,1884292979126;2;2;3
20397;1;ESCUELA ESPECIAL N°2466 NUESTROS HIJOS; ; ;3;2;13;131;13104;CONCHALÍ;137;SANTIAGO NORTE;1; ; ;76,1125;75;63,3333333333333;94,7210035912678;1351;85,92010707919;2;2;3
20399;8;COLEGIO EDUCAADULTOS CONCHALI; ; ;3;2;13;131;13104;CONCHALÍ;137;SANTIAGO NORTE;1;53,0092185554213;61,7982792162711;0;87,5;0;83,0811762313631;1332;56,9447878169617;2;2;3
20401;3;ESCUELA BASICA N° 2468, RONALDO MUÑOZ GIBBS; ; ;3;2;13;133;13302;LAMPA;137;SANTIAGO NORTE;1;48,4424019301045;61,9382027649449;0;100;0;91,9669287492585;1312;57,4991098131601;2;2;3
20402;1;ESCUELA DEL CARIÑO KIMELTUWE; ; ;3;2;13;134;13402;BUIN;132;SANTIAGO SUR;1;53,0092185554213;61,7982792162711;50,04;100;60,3333333333333;82,5645468368459;1332;63,1001960168346;2;2;3
20404;8;ESCUELA DEL CARIÑO SAINT CHRISTIAN; ; ;3;2;13;131;13111;LA GRANJA;132;SANTIAGO SUR;1;53,0092185554213;61,7982792162711;0;100;0;75,0763524512885;1332;55,4337265853453;2;2;3
20405;6;ESCUELA ESPECIAL DE LENGUAJE NUEVA HABLA PALABRA; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;1; ; ;0;87,5;0;92,5035423889827;451;63,1450841695085;2;2;3
20406;4;CENTRO DE EDUCACION INTEGRADA DE ADULTOS MONSEÑOR ALFREDO SILVA SANTIAGO; ; ;3;2;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;57,2863143144988;60,5276093647372;69,16;100;88,3333333333333;83,8755203563236;832;67,1625480635488;2;2;3
20407;2;ESCUELA ESPECIAL DE LENGUAJE Y PRE BASICA ALIWEN; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;1; ; ;0;100;0;92,5035423889827;451;63,8593699195085;2;2;3
20408;0;ESCUELA ESPECIAL DE LENGUAJE HUELLITAS; ; ;3;2;10;101;10109;PUERTO VARAS;101;LLANQUIHUE;1; ; ;82,4375;100;90,6666666666667;92,5035423889827;1051;90,9438933522168;2;2;3
20409;9;ESCUELA HOSPITALARIA PUERTO MONTT; ; ;2;1;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;1; ; ;61,35;100;48;92,5035423889827;1051;81,2336554090085;2;2;3
20410;2;COLEGIO GENESIS; ; ;3;2;10;103;10303;PURRANQUE;103;OSORNO;1;37,3465833871932;60,7785173665586;89,24;100;47;94,1328307434109;1013;61,2498434794483;2;2;3
20411;0;CENTRO DE EDUCACION DE ADULTOS ANDRES BELLO; ; ;3;2;10;103;10301;OSORNO;103;OSORNO;1;56,0239333632506;60,3600742803825;83,76;100;89,5;80,4738819986903;1032;66,8345301826217;2;2;3
20412;9;ESCUELA DIFERENCIAL Y CENTRO DE ATENCION TEMPRANA LIBERTAD; ; ;3;2;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1; ; ;80,925;62,5;83;98,0471953946955;851;90,9310942139832;2;2;3
20413;7;ESPECIAL DE LENGUAJE COLORIN COLORADO; ; ;3;2;8;83;8301;LOS ÁNGELES;82;BIOBÍO;1; ; ;96,4;87,5;95,3333333333333;92,5035423889827;851;93,2898456641751;2;1;2
20414;5;ESCUELA ESPECIAL DE LENGUAJE BRISTOL; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;1; ; ;66,5125;62,5;60,3333333333333;92,5035423889827;851;81,7377028783001;2;2;3
20416;1;ESCUELA ESPECIAL DE LENGUAJE CREANDO SUEÑOS; ; ;3;2;16;163;16303;ÑIQUÉN;81;ÑUBLE;1; ; ;0;50;0;92,5035423889827;851;61,0022269195085;2;2;3
20418;8;ESCUELA ESPECIAL DE LENGUAJE CARACOL; ; ;3;2;8;83;8305;MULCHÉN;82;BIOBÍO;1; ; ;0;75;0;92,5035423889827;851;62,4307984195085;2;2;3
20419;6;ESCUELA DE PARVILOS N° 2467 LARAPINTA EL SOL; ; ;3;2;13;133;13302;LAMPA;137;SANTIAGO NORTE;1;48,4424019301045;61,9382027649449;65,8272727272727;100;62,5;92,5035423889827;1312;64,6918011775358;2;2;3
20421;8;ESCUELA ESPECIAL DE LENGUAJE TUCAPEL; ; ;3;2;8;83;8312;TUCAPEL;82;BIOBÍO;1; ; ;0;75;0;92,5035423889827;851;62,4307984195085;2;2;3
20422;6;ESCUELA ESPECIAL DE LENGUAJE ESPERANZA; ; ;3;2;8;83;8303;CABRERO;82;BIOBÍO;1; ; ;0;87,5;0;92,5035423889827;851;63,1450841695085;2;2;3
20423;4;ECO ESCUELA QUPA YAPU DE TRASTORNOS ESPECÍFICOS DEL LENGUAJE; ; ;3;2;3;31;3101;COPIAPÓ;31;COPIAPÓ;1; ; ;85,9875;87,5;95,3333333333333;98,0471953946955;351;94,9894275762748;1;2;1
20424;2;ESCUELA ESPECIAL DE LENGUAJE Y ESCUELA BASICA MY COLLEGE; ; ;3;2;16;161;16101;CHILLÁN;81;ÑUBLE;1;56,6516002367731;61,4406464702158;90,61;75;65,25;95,6495272902963;811;69,4064691031317;2;2;3
20425;0;ESCUELA ESPECIAL DE INNOVACION SOCIAL SERES SOCIALES; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;1; ; ;56,7;87,5;29,6666666666667;98,0471953946955;551;80,5877611390665;2;2;3
20426;9;ESCUELA BASICA N° 2469 COLEGIO NEHUEN; ; ;3;2;13;133;13302;LAMPA;137;SANTIAGO NORTE;1;35,6616952891798;60,7785173665586;62,62;87,5;70,1;93,7829263569882;1313;59,8572559181703;2;2;3
20427;7;ESCUELA BASICA ÑIPAS; ; ;2;1;16;162;16206;RANQUIL;81;ÑUBLE;1;50,1125860985356;60,7785173665586;0;87,5;0;83,5064636291526;812;55,6810637175082;2;2;3
20429;3;ESCUELA ESPECIAL N° 2470 ÁRBOL DE COLORES; ; ;3;2;13;131;13112;LA PINTANA;136;CORDILLERA;1; ; ;98,05;100;94;94,7210035912678;1351;95,4903451268984;1;2;1
20430;7;ESCUELA ESPECIAL DE LENGUAJE PEUMAYEN; ; ;3;2;8;81;8102;CORONEL;83;CONCEPCIÓN;1; ; ;72,1625;100;28;92,5035423889827;851;80,2300840221335;2;2;3
20431;5;ESCUELA ESPECIAL DE LENGUAJE SAN DAMIAN; ; ;3;2;16;161;16103;CHILLÁN VIEJO;81;ÑUBLE;1; ; ;0;50;0;92,5035423889827;851;61,0022269195085;2;2;3
20432;3;ESCUELA ESPECIAL N° 2472 GIRASOL; ; ;3;2;13;131;13110;LA FLORIDA;136;CORDILLERA;1; ; ;86,95;100;88,6666666666667;94,7210035912678;1351;92,8255832532317;2;1;2
20433;1;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑOS AMIGOS; ; ;3;2;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1; ; ;0;87,5;0;92,5035423889827;851;63,1450841695085;2;2;3
20435;8;COLEGIO CALASANZ KURAREWE; ; ;3;2;9;91;9104;CURARREHUE;93;CAUTÍN SUR;1;48,0898664238523;61,3587429923859;83,96;100;35,5;96,192897375231;912;64,9487360372442;2;2;3
